,target
201999,0.5
202000,0.5
202001,0.5
202002,0.5
202003,0.5
202004,0.5
202005,0.5
202006,0.5
202007,0.5
202008,0.5
202009,0.5
202010,0.5
202011,0.5
202012,0.5
202013,0.5
202014,0.5
202015,0.5
202016,0.5
202017,0.5
202018,0.5
202019,0.5
202020,0.5
202021,0.5
202022,0.5
202023,0.5
202024,0.5
202025,0.5
202026,0.5
202027,0.5
202028,0.5
202029,0.5
202030,0.5
202031,0.5
202032,0.5
202033,0.5
202034,0.5
202035,0.5
202036,0.5
202037,0.5
202038,0.5
202039,0.5
202040,0.5
202041,0.5
202042,0.5
202043,0.5
202044,0.5
202045,0.5
202046,0.5
202047,0.5
202048,0.5
202049,0.5
202050,0.5
202051,0.5
202052,0.5
202053,0.5
202054,0.5
202055,0.5
202056,0.5
202057,0.5
202058,0.5
202059,0.5
202060,0.5
202061,0.5
202062,0.5
202063,0.5
202064,0.5
202065,0.5
202066,0.5
202067,0.5
202068,0.5
202069,0.5
202070,0.5
202071,0.5
202072,0.5
202073,0.5
202074,0.5
202075,0.5
202076,0.5
202077,0.5
202078,0.5
202079,0.5
202080,0.5
202081,0.5
202082,0.5
202083,0.5
202084,0.5
202085,0.5
202086,0.5
202087,0.5
202088,0.5
202089,0.5
202090,0.5
202091,0.5
202092,0.5
202093,0.5
202094,0.5
202095,0.5
202096,0.5
202097,0.5
202098,0.5
202099,0.5
202100,0.5
202101,0.5
202102,0.5
202103,0.5
202104,0.5
202105,0.5
202106,0.5
202107,0.5
202108,0.5
202109,0.5
202110,0.5
202111,0.5
202112,0.5
202113,0.5
202114,0.5
202115,0.5
202116,0.5
202117,0.5
202118,0.5
202119,0.5
202120,0.5
202121,0.5
202122,0.5
202123,0.5
202124,0.5
202125,0.5
202126,0.5
202127,0.5
202128,0.5
202129,0.5
202130,0.5
202131,0.5
202132,0.5
202133,0.5
202134,0.5
202135,0.5
202136,0.5
202137,0.5
202138,0.5
202139,0.5
202140,0.5
202141,0.5
202142,0.5
202143,0.5
202144,0.5
202145,0.5
202146,0.5
202147,0.5
202148,0.5
202149,0.5
202150,0.5
202151,0.5
202152,0.5
202153,0.5
202154,0.5
202155,0.5
202156,0.5
202157,0.5
202158,0.5
202159,0.5
202160,0.5
202161,0.5
202162,0.5
202163,0.5
202164,0.5
202165,0.5
202166,0.5
202167,0.5
202168,0.5
202169,0.5
202170,0.5
202171,0.5
202172,0.5
202173,0.5
202174,0.5
202175,0.5
202176,0.5
202177,0.5
202178,0.5
202179,0.5
202180,0.5
202181,0.5
202182,0.5
202183,0.5
202184,0.5
202185,0.5
202186,0.5
202187,0.5
202188,0.5
202189,0.5
202190,0.5
202191,0.5
202192,0.5
202193,0.5
202194,0.5
202195,0.5
202196,0.5
202197,0.5
202198,0.5
202199,0.5
202200,0.5
202201,0.5
202202,0.5
202203,0.5
202204,0.5
202205,0.5
202206,0.5
202207,0.5
202208,0.5
202209,0.5
202210,0.5
202211,0.5
202212,0.5
202213,0.5
202214,0.5
202215,0.5
202216,0.5
202217,0.5
202218,0.5
202219,0.5
202220,0.5
202221,0.5
202222,0.5
202223,0.5
202224,0.5
202225,0.5
202226,0.5
202227,0.5
202228,0.5
202229,0.5
202230,0.5
202231,0.5
202232,0.5
202233,0.5
202234,0.5
202235,0.5
202236,0.5
202237,0.5
202238,0.5
202239,0.5
202240,0.5
202241,0.5
202242,0.5
202243,0.5
202244,0.5
202245,0.5
202246,0.5
202247,0.5
202248,0.5
202249,0.5
202250,0.5
202251,0.5
202252,0.5
202253,0.5
202254,0.5
202255,0.5
202256,0.5
202257,0.5
202258,0.5
202259,0.5
202260,0.5
202261,0.5
202262,0.5
202263,0.5
202264,0.5
202265,0.5
202266,0.5
202267,0.5
202268,0.5
202269,0.5
202270,0.5
202271,0.5
202272,0.5
202273,0.5
202274,0.5
202275,0.5
202276,0.5
202277,0.5
202278,0.5
202279,0.5
202280,0.5
202281,0.5
202282,0.5
202283,0.5
202284,0.5
202285,0.5
202286,0.5
202287,0.5
202288,0.5
202289,0.5
202290,0.5
202291,0.5
202292,0.5
202293,0.5
202294,0.5
202295,0.5
202296,0.5
202297,0.5
202298,0.5
202299,0.5
202300,0.5
202301,0.5
202302,0.5
202303,0.5
202304,0.5
202305,0.5
202306,0.5
202307,0.5
202308,0.5
202309,0.5
202310,0.5
202311,0.5
202312,0.5
202313,0.5
202314,0.5
202315,0.5
202316,0.5
202317,0.5
202318,0.5
202319,0.5
202320,0.5
202321,0.5
202322,0.5
202323,0.5
202324,0.5
202325,0.5
202326,0.5
202327,0.5
202328,0.5
202329,0.5
202330,0.5
202331,0.5
202332,0.5
202333,0.5
202334,0.5
202335,0.5
202336,0.5
202337,0.5
202338,0.5
202339,0.5
202340,0.5
202341,0.5
202342,0.5
202343,0.5
202344,0.5
202345,0.5
202346,0.5
202347,0.5
202348,0.5
202349,0.5
202350,0.5
202351,0.5
202352,0.5
202353,0.5
202354,0.5
202355,0.5
202356,0.5
202357,0.5
202358,0.5
202359,0.5
202360,0.5
202361,0.5
202362,0.5
202363,0.5
202364,0.5
202365,0.5
202366,0.5
202367,0.5
202368,0.5
202369,0.5
202370,0.5
202371,0.5
202372,0.5
202373,0.5
202374,0.5
202375,0.5
202376,0.5
202377,0.5
202378,0.5
202379,0.5
202380,0.5
202381,0.5
202382,0.5
202383,0.5
202384,0.5
202385,0.5
202386,0.5
202387,0.5
202388,0.5
202389,0.5
202390,0.5
202391,0.5
202392,0.5
202393,0.5
202394,0.5
202395,0.5
202396,0.5
202397,0.5
202398,0.5
202399,0.5
202400,0.5
202401,0.5
202402,0.5
202403,0.5
202404,0.5
202405,0.5
202406,0.5
202407,0.5
202408,0.5
202409,0.5
202410,0.5
202411,0.5
202412,0.5
202413,0.5
202414,0.5
202415,0.5
202416,0.5
202417,0.5
202418,0.5
202419,0.5
202420,0.5
202421,0.5
202422,0.5
202423,0.5
202424,0.5
202425,0.5
202426,0.5
202427,0.5
202428,0.5
202429,0.5
202430,0.5
202431,0.5
202432,0.5
202433,0.5
202434,0.5
202435,0.5
202436,0.5
202437,0.5
202438,0.5
202439,0.5
202440,0.5
202441,0.5
202442,0.5
202443,0.5
202444,0.5
202445,0.5
202446,0.5
202447,0.5
202448,0.5
202449,0.5
202450,0.5
202451,0.5
202452,0.5
202453,0.5
202454,0.5
202455,0.5
202456,0.5
202457,0.5
202458,0.5
202459,0.5
202460,0.5
202461,0.5
202462,0.5
202463,0.5
202464,0.5
202465,0.5
202466,0.5
202467,0.5
202468,0.5
202469,0.5
202470,0.5
202471,0.5
202472,0.5
202473,0.5
202474,0.5
202475,0.5
202476,0.5
202477,0.5
202478,0.5
202479,0.5
202480,0.5
202481,0.5
202482,0.5
202483,0.5
202484,0.5
202485,0.5
202486,0.5
202487,0.5
202488,0.5
202489,0.5
202490,0.5
202491,0.5
202492,0.5
202493,0.5
202494,0.5
202495,0.5
202496,0.5
202497,0.5
202498,0.5
202499,0.5
202500,0.5
202501,0.5
202502,0.5
202503,0.5
202504,0.5
202505,0.5
202506,0.5
202507,0.5
202508,0.5
202509,0.5
202510,0.5
202511,0.5
202512,0.5
202513,0.5
202514,0.5
202515,0.5
202516,0.5
202517,0.5
202518,0.5
202519,0.5
202520,0.5
202521,0.5
202522,0.5
202523,0.5
202524,0.5
202525,0.5
202526,0.5
202527,0.5
202528,0.5
202529,0.5
202530,0.5
202531,0.5
202532,0.5
202533,0.5
202534,0.5
202535,0.5
202536,0.5
202537,0.5
202538,0.5
202539,0.5
202540,0.5
202541,0.5
202542,0.5
202543,0.5
202544,0.5
202545,0.5
202546,0.5
202547,0.5
202548,0.5
202549,0.5
202550,0.5
202551,0.5
202552,0.5
202553,0.5
202554,0.5
202555,0.5
202556,0.5
202557,0.5
202558,0.5
202559,0.5
202560,0.5
202561,0.5
202562,0.5
202563,0.5
202564,0.5
202565,0.5
202566,0.5
202567,0.5
202568,0.5
202569,0.5
202570,0.5
202571,0.5
202572,0.5
202573,0.5
202574,0.5
202575,0.5
202576,0.5
202577,0.5
202578,0.5
202579,0.5
202580,0.5
202581,0.5
202582,0.5
202583,0.5
202584,0.5
202585,0.5
202586,0.5
202587,0.5
202588,0.5
202589,0.5
202590,0.5
202591,0.5
202592,0.5
202593,0.5
202594,0.5
202595,0.5
202596,0.5
202597,0.5
202598,0.5
202599,0.5
202600,0.5
202601,0.5
202602,0.5
202603,0.5
202604,0.5
202605,0.5
202606,0.5
202607,0.5
202608,0.5
202609,0.5
202610,0.5
202611,0.5
202612,0.5
202613,0.5
202614,0.5
202615,0.5
202616,0.5
202617,0.5
202618,0.5
202619,0.5
202620,0.5
202621,0.5
202622,0.5
202623,0.5
202624,0.5
202625,0.5
202626,0.5
202627,0.5
202628,0.5
202629,0.5
202630,0.5
202631,0.5
202632,0.5
202633,0.5
202634,0.5
202635,0.5
202636,0.5
202637,0.5
202638,0.5
202639,0.5
202640,0.5
202641,0.5
202642,0.5
202643,0.5
202644,0.5
202645,0.5
202646,0.5
202647,0.5
202648,0.5
202649,0.5
202650,0.5
202651,0.5
202652,0.5
202653,0.5
202654,0.5
202655,0.5
202656,0.5
202657,0.5
202658,0.5
202659,0.5
202660,0.5
202661,0.5
202662,0.5
202663,0.5
202664,0.5
202665,0.5
202666,0.5
202667,0.5
202668,0.5
202669,0.5
202670,0.5
202671,0.5
202672,0.5
202673,0.5
202674,0.5
202675,0.5
202676,0.5
202677,0.5
202678,0.5
202679,0.5
202680,0.5
202681,0.5
202682,0.5
202683,0.5
202684,0.5
202685,0.5
202686,0.5
202687,0.5
202688,0.5
202689,0.5
202690,0.5
202691,0.5
202692,0.5
202693,0.5
202694,0.5
202695,0.5
202696,0.5
202697,0.5
202698,0.5
202699,0.5
202700,0.5
202701,0.5
202702,0.5
202703,0.5
202704,0.5
202705,0.5
202706,0.5
202707,0.5
202708,0.5
202709,0.5
202710,0.5
202711,0.5
202712,0.5
202713,0.5
202714,0.5
202715,0.5
202716,0.5
202717,0.5
202718,0.5
202719,0.5
202720,0.5
202721,0.5
202722,0.5
202723,0.5
202724,0.5
202725,0.5
202726,0.5
202727,0.5
202728,0.5
202729,0.5
202730,0.5
202731,0.5
202732,0.5
202733,0.5
202734,0.5
202735,0.5
202736,0.5
202737,0.5
202738,0.5
202739,0.5
202740,0.5
202741,0.5
202742,0.5
202743,0.5
202744,0.5
202745,0.5
202746,0.5
202747,0.5
202748,0.5
202749,0.5
202750,0.5
202751,0.5
202752,0.5
202753,0.5
202754,0.5
202755,0.5
202756,0.5
202757,0.5
202758,0.5
202759,0.5
202760,0.5
202761,0.5
202762,0.5
202763,0.5
202764,0.5
202765,0.5
202766,0.5
202767,0.5
202768,0.5
202769,0.5
202770,0.5
202771,0.5
202772,0.5
202773,0.5
202774,0.5
202775,0.5
202776,0.5
202777,0.5
202778,0.5
202779,0.5
202780,0.5
202781,0.5
202782,0.5
202783,0.5
202784,0.5
202785,0.5
202786,0.5
202787,0.5
202788,0.5
202789,0.5
202790,0.5
202791,0.5
202792,0.5
202793,0.5
202794,0.5
202795,0.5
202796,0.5
202797,0.5
202798,0.5
202799,0.5
202800,0.5
202801,0.5
202802,0.5
202803,0.5
202804,0.5
202805,0.5
202806,0.5
202807,0.5
202808,0.5
202809,0.5
202810,0.5
202811,0.5
202812,0.5
202813,0.5
202814,0.5
202815,0.5
202816,0.5
202817,0.5
202818,0.5
202819,0.5
202820,0.5
202821,0.5
202822,0.5
202823,0.5
202824,0.5
202825,0.5
202826,0.5
202827,0.5
202828,0.5
202829,0.5
202830,0.5
202831,0.5
202832,0.5
202833,0.5
202834,0.5
202835,0.5
202836,0.5
202837,0.5
202838,0.5
202839,0.5
202840,0.5
202841,0.5
202842,0.5
202843,0.5
202844,0.5
202845,0.5
202846,0.5
202847,0.5
202848,0.5
202849,0.5
202850,0.5
202851,0.5
202852,0.5
202853,0.5
202854,0.5
202855,0.5
202856,0.5
202857,0.5
202858,0.5
202859,0.5
202860,0.5
202861,0.5
202862,0.5
202863,0.5
202864,0.5
202865,0.5
202866,0.5
202867,0.5
202868,0.5
202869,0.5
202870,0.5
202871,0.5
202872,0.5
202873,0.5
202874,0.5
202875,0.5
202876,0.5
202877,0.5
202878,0.5
202879,0.5
202880,0.5
202881,0.5
202882,0.5
202883,0.5
202884,0.5
202885,0.5
202886,0.5
202887,0.5
202888,0.5
202889,0.5
202890,0.5
202891,0.5
202892,0.5
202893,0.5
202894,0.5
202895,0.5
202896,0.5
202897,0.5
202898,0.5
202899,0.5
202900,0.5
202901,0.5
202902,0.5
202903,0.5
202904,0.5
202905,0.5
202906,0.5
202907,0.5
202908,0.5
202909,0.5
202910,0.5
202911,0.5
202912,0.5
202913,0.5
202914,0.5
202915,0.5
202916,0.5
202917,0.5
202918,0.5
202919,0.5
202920,0.5
202921,0.5
202922,0.5
202923,0.5
202924,0.5
202925,0.5
202926,0.5
202927,0.5
202928,0.5
202929,0.5
202930,0.5
202931,0.5
202932,0.5
202933,0.5
202934,0.5
202935,0.5
202936,0.5
202937,0.5
202938,0.5
202939,0.5
202940,0.5
202941,0.5
202942,0.5
202943,0.5
202944,0.5
202945,0.5
202946,0.5
202947,0.5
202948,0.5
202949,0.5
202950,0.5
202951,0.5
202952,0.5
202953,0.5
202954,0.5
202955,0.5
202956,0.5
202957,0.5
202958,0.5
202959,0.5
202960,0.5
202961,0.5
202962,0.5
202963,0.5
202964,0.5
202965,0.5
202966,0.5
202967,0.5
202968,0.5
202969,0.5
202970,0.5
202971,0.5
202972,0.5
202973,0.5
202974,0.5
202975,0.5
202976,0.5
202977,0.5
202978,0.5
202979,0.5
202980,0.5
202981,0.5
202982,0.5
202983,0.5
202984,0.5
202985,0.5
202986,0.5
202987,0.5
202988,0.5
202989,0.5
202990,0.5
202991,0.5
202992,0.5
202993,0.5
202994,0.5
202995,0.5
202996,0.5
202997,0.5
202998,0.5
202999,0.5
203000,0.5
203001,0.5
203002,0.5
203003,0.5
203004,0.5
203005,0.5
203006,0.5
203007,0.5
203008,0.5
203009,0.5
203010,0.5
203011,0.5
203012,0.5
203013,0.5
203014,0.5
203015,0.5
203016,0.5
203017,0.5
203018,0.5
203019,0.5
203020,0.5
203021,0.5
203022,0.5
203023,0.5
203024,0.5
203025,0.5
203026,0.5
203027,0.5
203028,0.5
203029,0.5
203030,0.5
203031,0.5
203032,0.5
203033,0.5
203034,0.5
203035,0.5
203036,0.5
203037,0.5
203038,0.5
203039,0.5
203040,0.5
203041,0.5
203042,0.5
203043,0.5
203044,0.5
203045,0.5
203046,0.5
203047,0.5
203048,0.5
203049,0.5
203050,0.5
203051,0.5
203052,0.5
203053,0.5
203054,0.5
203055,0.5
203056,0.5
203057,0.5
203058,0.5
203059,0.5
203060,0.5
203061,0.5
203062,0.5
203063,0.5
203064,0.5
203065,0.5
203066,0.5
203067,0.5
203068,0.5
203069,0.5
203070,0.5
203071,0.5
203072,0.5
203073,0.5
203074,0.5
203075,0.5
203076,0.5
203077,0.5
203078,0.5
203079,0.5
203080,0.5
203081,0.5
203082,0.5
203083,0.5
203084,0.5
203085,0.5
203086,0.5
203087,0.5
203088,0.5
203089,0.5
203090,0.5
203091,0.5
203092,0.5
203093,0.5
203094,0.5
203095,0.5
203096,0.5
203097,0.5
203098,0.5
203099,0.5
203100,0.5
203101,0.5
203102,0.5
203103,0.5
203104,0.5
203105,0.5
203106,0.5
203107,0.5
203108,0.5
203109,0.5
203110,0.5
203111,0.5
203112,0.5
203113,0.5
203114,0.5
203115,0.5
203116,0.5
203117,0.5
203118,0.5
203119,0.5
203120,0.5
203121,0.5
203122,0.5
203123,0.5
203124,0.5
203125,0.5
203126,0.5
203127,0.5
203128,0.5
203129,0.5
203130,0.5
203131,0.5
203132,0.5
203133,0.5
203134,0.5
203135,0.5
203136,0.5
203137,0.5
203138,0.5
203139,0.5
203140,0.5
203141,0.5
203142,0.5
203143,0.5
203144,0.5
203145,0.5
203146,0.5
203147,0.5
203148,0.5
203149,0.5
203150,0.5
203151,0.5
203152,0.5
203153,0.5
203154,0.5
203155,0.5
203156,0.5
203157,0.5
203158,0.5
203159,0.5
203160,0.5
203161,0.5
203162,0.5
203163,0.5
203164,0.5
203165,0.5
203166,0.5
203167,0.5
203168,0.5
203169,0.5
203170,0.5
203171,0.5
203172,0.5
203173,0.5
203174,0.5
203175,0.5
203176,0.5
203177,0.5
203178,0.5
203179,0.5
203180,0.5
203181,0.5
203182,0.5
203183,0.5
203184,0.5
203185,0.5
203186,0.5
203187,0.5
203188,0.5
203189,0.5
203190,0.5
203191,0.5
203192,0.5
203193,0.5
203194,0.5
203195,0.5
203196,0.5
203197,0.5
203198,0.5
203199,0.5
203200,0.5
203201,0.5
203202,0.5
203203,0.5
203204,0.5
203205,0.5
203206,0.5
203207,0.5
203208,0.5
203209,0.5
203210,0.5
203211,0.5
203212,0.5
203213,0.5
203214,0.5
203215,0.5
203216,0.5
203217,0.5
203218,0.5
203219,0.5
203220,0.5
203221,0.5
203222,0.5
203223,0.5
203224,0.5
203225,0.5
203226,0.5
203227,0.5
203228,0.5
203229,0.5
203230,0.5
203231,0.5
203232,0.5
203233,0.5
203234,0.5
203235,0.5
203236,0.5
203237,0.5
203238,0.5
203239,0.5
203240,0.5
203241,0.5
203242,0.5
203243,0.5
203244,0.5
203245,0.5
203246,0.5
203247,0.5
203248,0.5
203249,0.5
203250,0.5
203251,0.5
203252,0.5
203253,0.5
203254,0.5
203255,0.5
203256,0.5
203257,0.5
203258,0.5
203259,0.5
203260,0.5
203261,0.5
203262,0.5
203263,0.5
203264,0.5
203265,0.5
203266,0.5
203267,0.5
203268,0.5
203269,0.5
203270,0.5
203271,0.5
203272,0.5
203273,0.5
203274,0.5
203275,0.5
203276,0.5
203277,0.5
203278,0.5
203279,0.5
203280,0.5
203281,0.5
203282,0.5
203283,0.5
203284,0.5
203285,0.5
203286,0.5
203287,0.5
203288,0.5
203289,0.5
203290,0.5
203291,0.5
203292,0.5
203293,0.5
203294,0.5
203295,0.5
203296,0.5
203297,0.5
203298,0.5
203299,0.5
203300,0.5
203301,0.5
203302,0.5
203303,0.5
203304,0.5
203305,0.5
203306,0.5
203307,0.5
203308,0.5
203309,0.5
203310,0.5
203311,0.5
203312,0.5
203313,0.5
203314,0.5
203315,0.5
203316,0.5
203317,0.5
203318,0.5
203319,0.5
203320,0.5
203321,0.5
203322,0.5
203323,0.5
203324,0.5
203325,0.5
203326,0.5
203327,0.5
203328,0.5
203329,0.5
203330,0.5
203331,0.5
203332,0.5
203333,0.5
203334,0.5
203335,0.5
203336,0.5
203337,0.5
203338,0.5
203339,0.5
203340,0.5
203341,0.5
203342,0.5
203343,0.5
203344,0.5
203345,0.5
203346,0.5
203347,0.5
203348,0.5
203349,0.5
203350,0.5
203351,0.5
203352,0.5
203353,0.5
203354,0.5
203355,0.5
203356,0.5
203357,0.5
203358,0.5
203359,0.5
203360,0.5
203361,0.5
203362,0.5
203363,0.5
203364,0.5
203365,0.5
203366,0.5
203367,0.5
203368,0.5
203369,0.5
203370,0.5
203371,0.5
203372,0.5
203373,0.5
203374,0.5
203375,0.5
203376,0.5
203377,0.5
203378,0.5
203379,0.5
203380,0.5
203381,0.5
203382,0.5
203383,0.5
203384,0.5
203385,0.5
203386,0.5
203387,0.5
203388,0.5
203389,0.5
203390,0.5
203391,0.5
203392,0.5
203393,0.5
203394,0.5
203395,0.5
203396,0.5
203397,0.5
203398,0.5
203399,0.5
203400,0.5
203401,0.5
203402,0.5
203403,0.5
203404,0.5
203405,0.5
203406,0.5
203407,0.5
203408,0.5
203409,0.5
203410,0.5
203411,0.5
203412,0.5
203413,0.5
203414,0.5
203415,0.5
203416,0.5
203417,0.5
203418,0.5
203419,0.5
203420,0.5
203421,0.5
203422,0.5
203423,0.5
203424,0.5
203425,0.5
203426,0.5
203427,0.5
203428,0.5
203429,0.5
203430,0.5
203431,0.5
203432,0.5
203433,0.5
203434,0.5
203435,0.5
203436,0.5
203437,0.5
203438,0.5
203439,0.5
203440,0.5
203441,0.5
203442,0.5
203443,0.5
203444,0.5
203445,0.5
203446,0.5
203447,0.5
203448,0.5
203449,0.5
203450,0.5
203451,0.5
203452,0.5
203453,0.5
203454,0.5
203455,0.5
203456,0.5
203457,0.5
203458,0.5
203459,0.5
203460,0.5
203461,0.5
203462,0.5
203463,0.5
203464,0.5
203465,0.5
203466,0.5
203467,0.5
203468,0.5
203469,0.5
203470,0.5
203471,0.5
203472,0.5
203473,0.5
203474,0.5
203475,0.5
203476,0.5
203477,0.5
203478,0.5
203479,0.5
203480,0.5
203481,0.5
203482,0.5
203483,0.5
203484,0.5
203485,0.5
203486,0.5
203487,0.5
203488,0.5
203489,0.5
203490,0.5
203491,0.5
203492,0.5
203493,0.5
203494,0.5
203495,0.5
203496,0.5
203497,0.5
203498,0.5
203499,0.5
203500,0.5
203501,0.5
203502,0.5
203503,0.5
203504,0.5
203505,0.5
203506,0.5
203507,0.5
203508,0.5
203509,0.5
203510,0.5
203511,0.5
203512,0.5
203513,0.5
203514,0.5
203515,0.5
203516,0.5
203517,0.5
203518,0.5
203519,0.5
203520,0.5
203521,0.5
203522,0.5
203523,0.5
203524,0.5
203525,0.5
203526,0.5
203527,0.5
203528,0.5
203529,0.5
203530,0.5
203531,0.5
203532,0.5
203533,0.5
203534,0.5
203535,0.5
203536,0.5
203537,0.5
203538,0.5
203539,0.5
203540,0.5
203541,0.5
203542,0.5
203543,0.5
203544,0.5
203545,0.5
203546,0.5
203547,0.5
203548,0.5
203549,0.5
203550,0.5
203551,0.5
203552,0.5
203553,0.5
203554,0.5
203555,0.5
203556,0.5
203557,0.5
203558,0.5
203559,0.5
203560,0.5
203561,0.5
203562,0.5
203563,0.5
203564,0.5
203565,0.5
203566,0.5
203567,0.5
203568,0.5
203569,0.5
203570,0.5
203571,0.5
203572,0.5
203573,0.5
203574,0.5
203575,0.5
203576,0.5
203577,0.5
203578,0.5
203579,0.5
203580,0.5
203581,0.5
203582,0.5
203583,0.5
203584,0.5
203585,0.5
203586,0.5
203587,0.5
203588,0.5
203589,0.5
203590,0.5
203591,0.5
203592,0.5
203593,0.5
203594,0.5
203595,0.5
203596,0.5
203597,0.5
203598,0.5
203599,0.5
203600,0.5
203601,0.5
203602,0.5
203603,0.5
203604,0.5
203605,0.5
203606,0.5
203607,0.5
203608,0.5
203609,0.5
203610,0.5
203611,0.5
203612,0.5
203613,0.5
203614,0.5
203615,0.5
203616,0.5
203617,0.5
203618,0.5
203619,0.5
203620,0.5
203621,0.5
203622,0.5
203623,0.5
203624,0.5
203625,0.5
203626,0.5
203627,0.5
203628,0.5
203629,0.5
203630,0.5
203631,0.5
203632,0.5
203633,0.5
203634,0.5
203635,0.5
203636,0.5
203637,0.5
203638,0.5
203639,0.5
203640,0.5
203641,0.5
203642,0.5
203643,0.5
203644,0.5
203645,0.5
203646,0.5
203647,0.5
203648,0.5
203649,0.5
203650,0.5
203651,0.5
203652,0.5
203653,0.5
203654,0.5
203655,0.5
203656,0.5
203657,0.5
203658,0.5
203659,0.5
203660,0.5
203661,0.5
203662,0.5
203663,0.5
203664,0.5
203665,0.5
203666,0.5
203667,0.5
203668,0.5
203669,0.5
203670,0.5
203671,0.5
203672,0.5
203673,0.5
203674,0.5
203675,0.5
203676,0.5
203677,0.5
203678,0.5
203679,0.5
203680,0.5
203681,0.5
203682,0.5
203683,0.5
203684,0.5
203685,0.5
203686,0.5
203687,0.5
203688,0.5
203689,0.5
203690,0.5
203691,0.5
203692,0.5
203693,0.5
203694,0.5
203695,0.5
203696,0.5
203697,0.5
203698,0.5
203699,0.5
203700,0.5
203701,0.5
203702,0.5
203703,0.5
203704,0.5
203705,0.5
203706,0.5
203707,0.5
203708,0.5
203709,0.5
203710,0.5
203711,0.5
203712,0.5
203713,0.5
203714,0.5
203715,0.5
203716,0.5
203717,0.5
203718,0.5
203719,0.5
203720,0.5
203721,0.5
203722,0.5
203723,0.5
203724,0.5
203725,0.5
203726,0.5
203727,0.5
203728,0.5
203729,0.5
203730,0.5
203731,0.5
203732,0.5
203733,0.5
203734,0.5
203735,0.5
203736,0.5
203737,0.5
203738,0.5
203739,0.5
203740,0.5
203741,0.5
203742,0.5
203743,0.5
203744,0.5
203745,0.5
203746,0.5
203747,0.5
203748,0.5
203749,0.5
